[14:30:19.362] [INFO   ] thread main starting.
[14:30:19.378] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:30:19.384] [SEVERE ] configuration file was loaded from resources directory.
[14:30:20.702] [INFO   ] thread dealer starting.
[14:30:20.707] [INFO   ] thread dealer starting.
[14:30:22.088] [SEVERE ] updating countdown to 59850
[14:30:22.088] [SEVERE ] updating countdown to 59850
[14:30:22.088] [SEVERE ] updating countdown to 59850
[14:30:22.089] [SEVERE ] updating countdown to 59849
[14:30:22.089] [SEVERE ] updating countdown to 59849
[14:30:22.089] [SEVERE ] updating countdown to 59849
[14:30:22.090] [SEVERE ] updating countdown to 59848
[14:30:22.090] [SEVERE ] updating countdown to 59848
[14:30:22.090] [SEVERE ] updating countdown to 59848
[14:30:22.090] [SEVERE ] updating countdown to 59848
[14:30:22.091] [SEVERE ] updating countdown to 59847
[14:30:22.091] [SEVERE ] updating countdown to 59847
[14:30:22.092] [SEVERE ] updating countdown to 59846
[14:30:22.093] [SEVERE ] updating countdown to 59845
[14:30:22.093] [SEVERE ] updating countdown to 59845
[14:30:22.093] [SEVERE ] updating countdown to 59845
[14:30:22.093] [SEVERE ] updating countdown to 59845
[14:30:22.094] [SEVERE ] updating countdown to 59844
[14:30:22.094] [SEVERE ] updating countdown to 59844
[14:30:22.094] [SEVERE ] updating countdown to 59844
[14:30:22.094] [SEVERE ] updating countdown to 59844
[14:30:22.095] [SEVERE ] updating countdown to 59843
[14:30:22.095] [SEVERE ] updating countdown to 59843
[14:30:22.095] [SEVERE ] updating countdown to 59843
[14:30:22.095] [SEVERE ] updating countdown to 59843
[14:30:22.096] [SEVERE ] updating countdown to 59842
[14:30:22.096] [SEVERE ] updating countdown to 59842
[14:30:22.096] [SEVERE ] updating countdown to 59842
[14:30:22.096] [SEVERE ] updating countdown to 59842
[14:30:22.097] [SEVERE ] updating countdown to 59841
[14:30:22.097] [SEVERE ] updating countdown to 59841
[14:30:22.097] [SEVERE ] updating countdown to 59841
[14:30:22.097] [SEVERE ] updating countdown to 59841
[14:30:22.098] [SEVERE ] updating countdown to 59840
[14:30:22.098] [SEVERE ] updating countdown to 59840
[14:30:22.098] [SEVERE ] updating countdown to 59840
[14:30:22.098] [SEVERE ] updating countdown to 59840
[14:30:22.098] [SEVERE ] updating countdown to 59840
[14:30:22.099] [SEVERE ] updating countdown to 59839
[14:30:22.099] [SEVERE ] updating countdown to 59839
[14:30:22.099] [SEVERE ] updating countdown to 59839
[14:30:22.099] [SEVERE ] updating countdown to 59839
[14:30:22.100] [SEVERE ] updating countdown to 59838
[14:30:22.100] [SEVERE ] updating countdown to 59838
[14:30:22.100] [SEVERE ] updating countdown to 59838
[14:30:22.100] [SEVERE ] updating countdown to 59838
[14:30:22.100] [SEVERE ] updating countdown to 59838
[14:30:22.101] [SEVERE ] updating countdown to 59837
[14:30:22.101] [SEVERE ] updating countdown to 59837
[14:30:22.101] [SEVERE ] updating countdown to 59837
[14:30:22.101] [SEVERE ] updating countdown to 59837
[14:30:22.102] [SEVERE ] updating countdown to 59836
[14:30:22.103] [SEVERE ] updating countdown to 59835
[14:30:22.104] [SEVERE ] updating countdown to 59834
[14:30:22.104] [SEVERE ] updating countdown to 59834
[14:30:22.104] [SEVERE ] updating countdown to 59834
[14:30:22.105] [SEVERE ] updating countdown to 59833
[14:30:22.105] [SEVERE ] updating countdown to 59833
[14:30:22.105] [SEVERE ] updating countdown to 59833
[14:30:22.105] [SEVERE ] updating countdown to 59833
[14:30:22.106] [SEVERE ] updating countdown to 59832
[14:30:22.106] [SEVERE ] updating countdown to 59832
[14:30:22.106] [SEVERE ] updating countdown to 59832
[14:30:22.106] [SEVERE ] updating countdown to 59832
[14:30:22.107] [SEVERE ] updating countdown to 59831
[14:30:22.107] [SEVERE ] updating countdown to 59831
[14:30:22.107] [SEVERE ] updating countdown to 59831
[14:30:22.108] [SEVERE ] updating countdown to 59830
[14:30:22.109] [SEVERE ] updating countdown to 59829
[14:30:22.109] [SEVERE ] updating countdown to 59829
[14:30:22.109] [SEVERE ] updating countdown to 59829
[14:30:22.110] [SEVERE ] updating countdown to 59828
[14:30:22.110] [SEVERE ] updating countdown to 59828
[14:30:22.110] [SEVERE ] updating countdown to 59828
[14:30:22.110] [SEVERE ] updating countdown to 59828
[14:30:22.110] [SEVERE ] updating countdown to 59828
[14:30:22.111] [SEVERE ] updating countdown to 59827
[14:30:22.111] [SEVERE ] updating countdown to 59827
[14:30:22.111] [SEVERE ] updating countdown to 59827
[14:30:22.111] [SEVERE ] updating countdown to 59827
[14:30:22.112] [SEVERE ] updating countdown to 59826
[14:30:22.112] [SEVERE ] updating countdown to 59826
[14:30:22.112] [SEVERE ] updating countdown to 59826
[14:30:22.112] [SEVERE ] updating countdown to 59826
[14:30:22.112] [SEVERE ] updating countdown to 59826
[14:30:22.113] [SEVERE ] updating countdown to 59825
[14:30:22.113] [SEVERE ] updating countdown to 59825
[14:30:22.113] [SEVERE ] updating countdown to 59825
[14:30:22.113] [SEVERE ] updating countdown to 59825
[14:30:22.113] [SEVERE ] updating countdown to 59825
[14:30:22.114] [SEVERE ] updating countdown to 59824
[14:30:22.114] [SEVERE ] updating countdown to 59824
[14:30:22.114] [SEVERE ] updating countdown to 59824
[14:30:22.114] [SEVERE ] updating countdown to 59824
[14:30:22.114] [SEVERE ] updating countdown to 59824
[14:30:22.115] [SEVERE ] updating countdown to 59823
[14:30:22.115] [SEVERE ] updating countdown to 59823
[14:30:22.115] [SEVERE ] updating countdown to 59823
[14:30:22.115] [SEVERE ] updating countdown to 59823
[14:30:22.115] [SEVERE ] updating countdown to 59823
[14:30:22.116] [SEVERE ] updating countdown to 59822
[14:30:22.116] [SEVERE ] updating countdown to 59822
[14:30:22.116] [SEVERE ] updating countdown to 59822
[14:30:22.116] [SEVERE ] updating countdown to 59822
[14:30:22.116] [SEVERE ] updating countdown to 59822
[14:30:22.117] [SEVERE ] updating countdown to 59821
[14:30:22.117] [SEVERE ] updating countdown to 59821
[14:30:22.117] [SEVERE ] updating countdown to 59821
[14:30:22.117] [SEVERE ] updating countdown to 59821
[14:30:22.118] [SEVERE ] updating countdown to 59820
[14:30:22.119] [SEVERE ] updating countdown to 59819
[14:30:22.120] [SEVERE ] updating countdown to 59818
[14:30:22.120] [SEVERE ] updating countdown to 59818
[14:30:22.120] [SEVERE ] updating countdown to 59818
[14:30:22.121] [SEVERE ] updating countdown to 59817
[14:30:22.121] [SEVERE ] updating countdown to 59817
[14:30:22.121] [SEVERE ] updating countdown to 59817
[14:30:22.122] [SEVERE ] updating countdown to 59816
[14:30:22.122] [SEVERE ] updating countdown to 59816
[14:30:22.122] [SEVERE ] updating countdown to 59816
[14:30:22.122] [SEVERE ] updating countdown to 59816
[14:30:22.122] [SEVERE ] updating countdown to 59816
[14:30:22.123] [SEVERE ] updating countdown to 59815
[14:30:22.123] [SEVERE ] updating countdown to 59815
[14:30:22.123] [SEVERE ] updating countdown to 59815
[14:30:22.123] [SEVERE ] updating countdown to 59815
[14:30:22.124] [SEVERE ] updating countdown to 59814
[14:30:22.124] [SEVERE ] updating countdown to 59814
[14:30:22.124] [SEVERE ] updating countdown to 59814
[14:30:22.124] [SEVERE ] updating countdown to 59814
[14:30:22.125] [SEVERE ] updating countdown to 59813
[14:30:22.126] [SEVERE ] updating countdown to 59812
[14:30:22.126] [SEVERE ] updating countdown to 59812
[14:30:22.126] [SEVERE ] updating countdown to 59812
[14:30:22.127] [SEVERE ] updating countdown to 59811
[14:30:22.127] [SEVERE ] updating countdown to 59811
[14:30:22.127] [SEVERE ] updating countdown to 59811
[14:30:22.127] [SEVERE ] updating countdown to 59811
[14:30:22.127] [SEVERE ] updating countdown to 59811
[14:30:22.128] [SEVERE ] updating countdown to 59810
[14:30:22.128] [SEVERE ] updating countdown to 59810
[14:30:22.128] [SEVERE ] updating countdown to 59810
[14:30:22.128] [SEVERE ] updating countdown to 59810
[14:30:22.128] [SEVERE ] updating countdown to 59810
[14:30:22.129] [SEVERE ] updating countdown to 59809
[14:30:22.129] [SEVERE ] updating countdown to 59809
[14:30:22.129] [SEVERE ] updating countdown to 59809
[14:30:22.129] [SEVERE ] updating countdown to 59809
[14:30:22.129] [SEVERE ] updating countdown to 59809
[14:30:22.130] [SEVERE ] updating countdown to 59808
[14:30:22.130] [SEVERE ] updating countdown to 59808
[14:30:22.130] [SEVERE ] updating countdown to 59808
[14:30:22.130] [SEVERE ] updating countdown to 59808
[14:30:22.130] [SEVERE ] updating countdown to 59808
[14:30:22.131] [SEVERE ] updating countdown to 59807
[14:30:22.131] [SEVERE ] updating countdown to 59807
[14:30:22.131] [SEVERE ] updating countdown to 59807
[14:30:22.131] [SEVERE ] updating countdown to 59807
[14:30:22.132] [SEVERE ] updating countdown to 59806
[14:30:22.132] [SEVERE ] updating countdown to 59806
[14:30:22.132] [SEVERE ] updating countdown to 59806
[14:30:22.132] [SEVERE ] updating countdown to 59806
[14:30:22.132] [SEVERE ] updating countdown to 59806
[14:30:22.133] [SEVERE ] updating countdown to 59805
[14:30:22.133] [SEVERE ] updating countdown to 59805
[14:30:22.133] [SEVERE ] updating countdown to 59805
[14:30:22.133] [SEVERE ] updating countdown to 59805
[14:30:22.133] [SEVERE ] updating countdown to 59805
[14:30:22.133] [SEVERE ] updating countdown to 59805
[14:30:22.134] [SEVERE ] updating countdown to 59804
[14:30:22.134] [SEVERE ] updating countdown to 59804
[14:30:22.134] [SEVERE ] updating countdown to 59804
[14:30:22.134] [SEVERE ] updating countdown to 59804
[14:30:22.135] [SEVERE ] updating countdown to 59803
[14:30:22.135] [SEVERE ] updating countdown to 59803
[14:30:22.135] [SEVERE ] updating countdown to 59803
[14:30:22.135] [SEVERE ] updating countdown to 59803
[14:30:22.135] [SEVERE ] updating countdown to 59803
[14:30:22.136] [SEVERE ] updating countdown to 59802
[14:30:22.137] [SEVERE ] updating countdown to 59801
[14:30:22.138] [SEVERE ] updating countdown to 59800
[14:30:22.138] [SEVERE ] updating countdown to 59800
[14:30:22.138] [SEVERE ] updating countdown to 59800
[14:30:22.139] [SEVERE ] updating countdown to 59799
[14:30:22.139] [SEVERE ] updating countdown to 59799
[14:30:22.139] [SEVERE ] updating countdown to 59799
[14:30:22.140] [SEVERE ] updating countdown to 59798
[14:30:22.140] [SEVERE ] updating countdown to 59798
[14:30:22.140] [SEVERE ] updating countdown to 59798
[14:30:22.141] [SEVERE ] updating countdown to 59797
[14:30:22.141] [SEVERE ] updating countdown to 59797
[14:30:22.142] [SEVERE ] updating countdown to 59796
[14:30:22.142] [SEVERE ] updating countdown to 59796
[14:30:22.143] [SEVERE ] updating countdown to 59795
[14:30:22.143] [SEVERE ] updating countdown to 59795
[14:30:22.143] [SEVERE ] updating countdown to 59795
[14:30:22.143] [SEVERE ] updating countdown to 59795
[14:30:22.144] [SEVERE ] updating countdown to 59794
[14:30:22.144] [SEVERE ] updating countdown to 59794
[14:30:22.144] [SEVERE ] updating countdown to 59794
[14:30:22.144] [SEVERE ] updating countdown to 59794
[14:30:22.144] [SEVERE ] updating countdown to 59794
[14:30:22.145] [SEVERE ] updating countdown to 59793
[14:30:22.145] [SEVERE ] updating countdown to 59793
[14:30:22.145] [SEVERE ] updating countdown to 59793
[14:30:22.145] [SEVERE ] updating countdown to 59793
[14:30:22.145] [SEVERE ] updating countdown to 59793
[14:30:22.146] [SEVERE ] updating countdown to 59792
[14:30:22.146] [SEVERE ] updating countdown to 59792
[14:30:22.146] [SEVERE ] updating countdown to 59792
[14:30:22.146] [SEVERE ] updating countdown to 59792
[14:30:22.147] [SEVERE ] updating countdown to 59791
[14:30:22.147] [SEVERE ] updating countdown to 59791
[14:30:22.147] [SEVERE ] updating countdown to 59791
[14:30:22.147] [SEVERE ] updating countdown to 59791
[14:30:22.148] [SEVERE ] updating countdown to 59790
[14:30:22.148] [SEVERE ] updating countdown to 59790
[14:30:22.148] [SEVERE ] updating countdown to 59790
[14:30:22.148] [SEVERE ] updating countdown to 59790
[14:30:22.149] [SEVERE ] updating countdown to 59789
[14:30:22.149] [SEVERE ] updating countdown to 59789
[14:30:22.149] [SEVERE ] updating countdown to 59789
[14:30:22.149] [SEVERE ] updating countdown to 59789
[14:30:22.149] [SEVERE ] updating countdown to 59789
[14:30:22.150] [SEVERE ] updating countdown to 59788
[14:30:22.150] [SEVERE ] updating countdown to 59788
[14:30:22.150] [SEVERE ] updating countdown to 59788
[14:30:22.150] [SEVERE ] updating countdown to 59788
[14:30:22.151] [SEVERE ] updating countdown to 59787
[14:30:22.151] [SEVERE ] updating countdown to 59787
[14:30:22.151] [SEVERE ] updating countdown to 59787
[14:30:22.151] [SEVERE ] updating countdown to 59787
[14:30:22.151] [SEVERE ] updating countdown to 59787
[14:30:22.152] [SEVERE ] updating countdown to 59786
[14:30:22.152] [SEVERE ] updating countdown to 59786
[14:30:22.152] [SEVERE ] updating countdown to 59786
[14:30:22.152] [SEVERE ] updating countdown to 59786
[14:30:22.153] [SEVERE ] updating countdown to 59785
[14:30:22.153] [SEVERE ] updating countdown to 59785
[14:30:22.154] [SEVERE ] updating countdown to 59784
[14:30:22.155] [SEVERE ] updating countdown to 59783
[14:30:22.155] [SEVERE ] updating countdown to 59783
[14:30:22.156] [SEVERE ] updating countdown to 59782
[14:30:22.156] [SEVERE ] updating countdown to 59782
[14:30:22.157] [SEVERE ] updating countdown to 59781
[14:30:22.157] [SEVERE ] updating countdown to 59781
[14:30:22.157] [SEVERE ] updating countdown to 59781
[14:30:22.158] [SEVERE ] updating countdown to 59780
[14:30:22.158] [SEVERE ] updating countdown to 59780
[14:30:22.159] [SEVERE ] updating countdown to 59779
[14:30:22.159] [SEVERE ] updating countdown to 59779
[14:30:22.160] [SEVERE ] updating countdown to 59778
[14:30:22.160] [SEVERE ] updating countdown to 59778
[14:30:22.160] [SEVERE ] updating countdown to 59778
[14:30:22.160] [SEVERE ] updating countdown to 59778
[14:30:22.161] [SEVERE ] updating countdown to 59777
[14:30:22.161] [SEVERE ] updating countdown to 59777
[14:30:22.161] [SEVERE ] updating countdown to 59777
[14:30:22.161] [SEVERE ] updating countdown to 59777
[14:30:22.162] [SEVERE ] updating countdown to 59776
[14:30:22.162] [SEVERE ] updating countdown to 59776
[14:30:22.162] [SEVERE ] updating countdown to 59776
[14:30:22.162] [SEVERE ] updating countdown to 59776
[14:30:22.162] [SEVERE ] updating countdown to 59776
[14:30:22.163] [SEVERE ] updating countdown to 59775
[14:30:22.163] [SEVERE ] updating countdown to 59775
[14:30:22.163] [SEVERE ] updating countdown to 59775
[14:30:22.163] [SEVERE ] updating countdown to 59775
[14:30:22.163] [SEVERE ] updating countdown to 59775
[14:30:22.164] [SEVERE ] updating countdown to 59774
[14:30:22.164] [SEVERE ] updating countdown to 59774
[14:30:22.164] [SEVERE ] updating countdown to 59774
[14:30:22.164] [SEVERE ] updating countdown to 59774
[14:30:22.165] [SEVERE ] updating countdown to 59773
[14:30:22.165] [SEVERE ] updating countdown to 59773
[14:30:22.165] [SEVERE ] updating countdown to 59773
[14:30:22.165] [SEVERE ] updating countdown to 59773
[14:30:22.165] [SEVERE ] updating countdown to 59773
[14:30:22.165] [SEVERE ] updating countdown to 59773
[14:30:22.166] [SEVERE ] updating countdown to 59772
[14:30:22.166] [SEVERE ] updating countdown to 59772
[14:30:22.166] [SEVERE ] updating countdown to 59772
[14:30:22.166] [SEVERE ] updating countdown to 59772
[14:30:22.166] [SEVERE ] updating countdown to 59772
[14:30:22.167] [SEVERE ] updating countdown to 59771
[14:30:22.167] [SEVERE ] updating countdown to 59771
[14:30:22.167] [SEVERE ] updating countdown to 59771
[14:30:22.167] [SEVERE ] updating countdown to 59771
[14:30:22.167] [SEVERE ] updating countdown to 59771
[14:30:22.168] [SEVERE ] updating countdown to 59770
[14:30:22.168] [SEVERE ] updating countdown to 59770
[14:30:22.169] [SEVERE ] updating countdown to 59769
[14:30:22.169] [SEVERE ] updating countdown to 59769
[14:30:22.170] [SEVERE ] updating countdown to 59768
[14:30:22.170] [SEVERE ] updating countdown to 59768
[14:30:22.170] [SEVERE ] updating countdown to 59768
[14:30:22.171] [SEVERE ] updating countdown to 59767
[14:30:22.171] [SEVERE ] updating countdown to 59767
[14:30:22.171] [SEVERE ] updating countdown to 59767
[14:30:22.171] [SEVERE ] updating countdown to 59767
[14:30:22.172] [SEVERE ] updating countdown to 59766
[14:30:22.172] [SEVERE ] updating countdown to 59766
[14:30:22.172] [SEVERE ] updating countdown to 59766
[14:30:22.172] [SEVERE ] updating countdown to 59766
[14:30:22.172] [SEVERE ] updating countdown to 59766
[14:30:22.172] [SEVERE ] updating countdown to 59766
[14:30:22.173] [SEVERE ] updating countdown to 59765
[14:30:22.173] [SEVERE ] updating countdown to 59765
[14:30:22.173] [SEVERE ] updating countdown to 59765
[14:30:22.173] [SEVERE ] updating countdown to 59765
[14:30:22.173] [SEVERE ] updating countdown to 59765
[14:30:22.174] [SEVERE ] updating countdown to 59764
[14:30:22.174] [SEVERE ] updating countdown to 59764
[14:30:22.174] [SEVERE ] updating countdown to 59764
[14:30:22.174] [SEVERE ] updating countdown to 59764
[14:30:22.175] [SEVERE ] updating countdown to 59763
[14:30:22.175] [SEVERE ] updating countdown to 59763
[14:30:22.176] [SEVERE ] updating countdown to 59762
[14:30:22.176] [SEVERE ] updating countdown to 59762
[14:30:22.176] [SEVERE ] updating countdown to 59762
[14:30:22.176] [SEVERE ] updating countdown to 59762
[14:30:22.176] [SEVERE ] updating countdown to 59762
[14:30:22.177] [SEVERE ] updating countdown to 59761
[14:30:22.177] [SEVERE ] updating countdown to 59761
[14:30:22.177] [SEVERE ] updating countdown to 59761
[14:30:22.177] [SEVERE ] updating countdown to 59761
[14:30:22.177] [SEVERE ] updating countdown to 59761
[14:30:22.177] [SEVERE ] updating countdown to 59761
[14:30:22.178] [SEVERE ] updating countdown to 59760
[14:30:22.178] [SEVERE ] updating countdown to 59760
[14:30:22.178] [SEVERE ] updating countdown to 59760
[14:30:22.178] [SEVERE ] updating countdown to 59760
[14:30:22.178] [SEVERE ] updating countdown to 59760
[14:30:22.178] [SEVERE ] updating countdown to 59760
[14:30:22.179] [SEVERE ] updating countdown to 59759
[14:30:22.179] [SEVERE ] updating countdown to 59759
[14:30:22.179] [SEVERE ] updating countdown to 59759
[14:30:22.179] [SEVERE ] updating countdown to 59759
[14:30:22.179] [SEVERE ] updating countdown to 59759
[14:30:22.179] [SEVERE ] updating countdown to 59759
[14:30:22.180] [SEVERE ] updating countdown to 59758
[14:30:22.180] [SEVERE ] updating countdown to 59758
