[14:43:04.836] [INFO   ] thread main starting.
[14:43:04.855] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:43:04.863] [SEVERE ] configuration file was loaded from resources directory.
[14:43:06.306] [INFO   ] thread dealer starting.
[14:43:06.311] [INFO   ] thread dealer starting.
[14:43:07.723] [SEVERE ] updating countdown to 59825
[14:43:07.723] [SEVERE ] updating countdown to 59825
[14:43:07.724] [SEVERE ] updating countdown to 59824
[14:43:07.725] [SEVERE ] updating countdown to 59823
[14:43:07.725] [SEVERE ] updating countdown to 59823
[14:43:07.725] [SEVERE ] updating countdown to 59823
[14:43:07.725] [SEVERE ] updating countdown to 59823
[14:43:07.726] [SEVERE ] updating countdown to 59822
[14:43:07.726] [SEVERE ] updating countdown to 59822
[14:43:07.726] [SEVERE ] updating countdown to 59822
[14:43:07.727] [SEVERE ] updating countdown to 59821
[14:43:07.727] [SEVERE ] updating countdown to 59821
[14:43:07.727] [SEVERE ] updating countdown to 59821
[14:43:07.727] [SEVERE ] updating countdown to 59821
[14:43:07.728] [SEVERE ] updating countdown to 59820
[14:43:07.728] [SEVERE ] updating countdown to 59820
[14:43:07.729] [SEVERE ] updating countdown to 59819
[14:43:07.729] [SEVERE ] updating countdown to 59819
[14:43:07.730] [SEVERE ] updating countdown to 59818
[14:43:07.730] [SEVERE ] updating countdown to 59818
[14:43:07.730] [SEVERE ] updating countdown to 59818
[14:43:07.731] [SEVERE ] updating countdown to 59817
[14:43:07.731] [SEVERE ] updating countdown to 59817
[14:43:07.731] [SEVERE ] updating countdown to 59817
[14:43:07.732] [SEVERE ] updating countdown to 59816
[14:43:07.732] [SEVERE ] updating countdown to 59816
[14:43:07.732] [SEVERE ] updating countdown to 59816
[14:43:07.732] [SEVERE ] updating countdown to 59816
[14:43:07.733] [SEVERE ] updating countdown to 59816
[14:43:07.733] [SEVERE ] updating countdown to 59815
[14:43:07.733] [SEVERE ] updating countdown to 59815
[14:43:07.733] [SEVERE ] updating countdown to 59815
[14:43:07.734] [SEVERE ] updating countdown to 59814
[14:43:07.734] [SEVERE ] updating countdown to 59814
[14:43:07.734] [SEVERE ] updating countdown to 59814
[14:43:07.734] [SEVERE ] updating countdown to 59814
[14:43:07.734] [SEVERE ] updating countdown to 59814
[14:43:07.735] [SEVERE ] updating countdown to 59813
[14:43:07.735] [SEVERE ] updating countdown to 59813
[14:43:07.735] [SEVERE ] updating countdown to 59813
[14:43:07.735] [SEVERE ] updating countdown to 59813
[14:43:07.736] [SEVERE ] updating countdown to 59812
[14:43:07.736] [SEVERE ] updating countdown to 59812
[14:43:07.736] [SEVERE ] updating countdown to 59812
[14:43:07.736] [SEVERE ] updating countdown to 59812
[14:43:07.736] [SEVERE ] updating countdown to 59812
[14:43:07.737] [SEVERE ] updating countdown to 59811
[14:43:07.737] [SEVERE ] updating countdown to 59811
[14:43:07.737] [SEVERE ] updating countdown to 59811
[14:43:07.737] [SEVERE ] updating countdown to 59811
[14:43:07.737] [SEVERE ] updating countdown to 59811
[14:43:07.737] [SEVERE ] updating countdown to 59811
[14:43:07.738] [SEVERE ] updating countdown to 59810
[14:43:07.738] [SEVERE ] updating countdown to 59810
[14:43:07.738] [SEVERE ] updating countdown to 59810
[14:43:07.738] [SEVERE ] updating countdown to 59810
[14:43:07.738] [SEVERE ] updating countdown to 59810
[14:43:07.739] [SEVERE ] updating countdown to 59809
[14:43:07.739] [SEVERE ] updating countdown to 59809
[14:43:07.739] [SEVERE ] updating countdown to 59809
[14:43:07.739] [SEVERE ] updating countdown to 59809
[14:43:07.740] [SEVERE ] updating countdown to 59808
[14:43:07.740] [SEVERE ] updating countdown to 59808
[14:43:07.741] [SEVERE ] updating countdown to 59807
[14:43:07.741] [SEVERE ] updating countdown to 59807
[14:43:07.741] [SEVERE ] updating countdown to 59807
[14:43:07.742] [SEVERE ] updating countdown to 59806
[14:43:07.742] [SEVERE ] updating countdown to 59806
[14:43:07.742] [SEVERE ] updating countdown to 59806
[14:43:07.742] [SEVERE ] updating countdown to 59806
[14:43:07.742] [SEVERE ] updating countdown to 59806
[14:43:07.743] [SEVERE ] updating countdown to 59805
[14:43:07.743] [SEVERE ] updating countdown to 59805
[14:43:07.744] [SEVERE ] updating countdown to 59804
[14:43:07.745] [SEVERE ] updating countdown to 59803
[14:43:07.745] [SEVERE ] updating countdown to 59803
[14:43:07.745] [SEVERE ] updating countdown to 59803
[14:43:07.746] [SEVERE ] updating countdown to 59802
[14:43:07.746] [SEVERE ] updating countdown to 59802
[14:43:07.746] [SEVERE ] updating countdown to 59802
[14:43:07.747] [SEVERE ] updating countdown to 59801
[14:43:07.747] [SEVERE ] updating countdown to 59801
[14:43:07.747] [SEVERE ] updating countdown to 59801
[14:43:07.747] [SEVERE ] updating countdown to 59801
[14:43:07.747] [SEVERE ] updating countdown to 59801
[14:43:07.748] [SEVERE ] updating countdown to 59800
[14:43:07.748] [SEVERE ] updating countdown to 59800
[14:43:07.748] [SEVERE ] updating countdown to 59800
[14:43:07.748] [SEVERE ] updating countdown to 59800
[14:43:07.748] [SEVERE ] updating countdown to 59800
[14:43:07.749] [SEVERE ] updating countdown to 59799
[14:43:07.749] [SEVERE ] updating countdown to 59799
[14:43:07.749] [SEVERE ] updating countdown to 59799
[14:43:07.749] [SEVERE ] updating countdown to 59799
[14:43:07.749] [SEVERE ] updating countdown to 59799
[14:43:07.749] [SEVERE ] updating countdown to 59799
[14:43:07.750] [SEVERE ] updating countdown to 59798
[14:43:07.750] [SEVERE ] updating countdown to 59798
[14:43:07.750] [SEVERE ] updating countdown to 59798
[14:43:07.750] [SEVERE ] updating countdown to 59798
[14:43:07.750] [SEVERE ] updating countdown to 59798
[14:43:07.751] [SEVERE ] updating countdown to 59797
[14:43:07.751] [SEVERE ] updating countdown to 59797
[14:43:07.751] [SEVERE ] updating countdown to 59797
[14:43:07.751] [SEVERE ] updating countdown to 59797
[14:43:07.751] [SEVERE ] updating countdown to 59797
[14:43:07.752] [SEVERE ] updating countdown to 59796
[14:43:07.752] [SEVERE ] updating countdown to 59796
[14:43:07.752] [SEVERE ] updating countdown to 59796
[14:43:07.752] [SEVERE ] updating countdown to 59796
[14:43:07.752] [SEVERE ] updating countdown to 59796
[14:43:07.753] [SEVERE ] updating countdown to 59795
[14:43:07.753] [SEVERE ] updating countdown to 59795
[14:43:07.753] [SEVERE ] updating countdown to 59795
[14:43:07.753] [SEVERE ] updating countdown to 59795
[14:43:07.753] [SEVERE ] updating countdown to 59795
[14:43:07.754] [SEVERE ] updating countdown to 59794
[14:43:07.754] [SEVERE ] updating countdown to 59794
[14:43:07.754] [SEVERE ] updating countdown to 59794
[14:43:07.754] [SEVERE ] updating countdown to 59794
[14:43:07.754] [SEVERE ] updating countdown to 59794
[14:43:07.754] [SEVERE ] updating countdown to 59794
[14:43:07.755] [SEVERE ] updating countdown to 59793
[14:43:07.755] [SEVERE ] updating countdown to 59793
[14:43:07.755] [SEVERE ] updating countdown to 59793
[14:43:07.755] [SEVERE ] updating countdown to 59793
[14:43:07.755] [SEVERE ] updating countdown to 59793
[14:43:07.756] [SEVERE ] updating countdown to 59792
[14:43:07.756] [SEVERE ] updating countdown to 59792
[14:43:07.757] [SEVERE ] updating countdown to 59791
[14:43:07.757] [SEVERE ] updating countdown to 59791
[14:43:07.758] [SEVERE ] updating countdown to 59790
[14:43:07.758] [SEVERE ] updating countdown to 59790
[14:43:07.758] [SEVERE ] updating countdown to 59790
[14:43:07.758] [SEVERE ] updating countdown to 59790
[14:43:07.759] [SEVERE ] updating countdown to 59789
[14:43:07.759] [SEVERE ] updating countdown to 59789
[14:43:07.759] [SEVERE ] updating countdown to 59789
[14:43:07.759] [SEVERE ] updating countdown to 59789
[14:43:07.759] [SEVERE ] updating countdown to 59789
[14:43:07.760] [SEVERE ] updating countdown to 59788
[14:43:07.760] [SEVERE ] updating countdown to 59788
[14:43:07.760] [SEVERE ] updating countdown to 59788
[14:43:07.760] [SEVERE ] updating countdown to 59788
[14:43:07.761] [SEVERE ] updating countdown to 59787
[14:43:07.761] [SEVERE ] updating countdown to 59787
[14:43:07.762] [SEVERE ] updating countdown to 59786
[14:43:07.763] [SEVERE ] updating countdown to 59785
[14:43:07.763] [SEVERE ] updating countdown to 59785
[14:43:07.763] [SEVERE ] updating countdown to 59785
[14:43:07.764] [SEVERE ] updating countdown to 59784
[14:43:07.764] [SEVERE ] updating countdown to 59784
[14:43:07.764] [SEVERE ] updating countdown to 59784
[14:43:07.765] [SEVERE ] updating countdown to 59783
[14:43:07.765] [SEVERE ] updating countdown to 59783
[14:43:07.765] [SEVERE ] updating countdown to 59783
[14:43:07.765] [SEVERE ] updating countdown to 59783
[14:43:07.765] [SEVERE ] updating countdown to 59783
[14:43:07.766] [SEVERE ] updating countdown to 59782
[14:43:07.766] [SEVERE ] updating countdown to 59782
[14:43:07.766] [SEVERE ] updating countdown to 59782
[14:43:07.766] [SEVERE ] updating countdown to 59782
[14:43:07.766] [SEVERE ] updating countdown to 59782
[14:43:07.767] [SEVERE ] updating countdown to 59781
[14:43:07.767] [SEVERE ] updating countdown to 59781
[14:43:07.767] [SEVERE ] updating countdown to 59781
[14:43:07.767] [SEVERE ] updating countdown to 59781
[14:43:07.767] [SEVERE ] updating countdown to 59781
[14:43:07.767] [SEVERE ] updating countdown to 59781
[14:43:07.768] [SEVERE ] updating countdown to 59780
[14:43:07.768] [SEVERE ] updating countdown to 59780
[14:43:07.768] [SEVERE ] updating countdown to 59780
[14:43:07.768] [SEVERE ] updating countdown to 59780
[14:43:07.768] [SEVERE ] updating countdown to 59780
[14:43:07.769] [SEVERE ] updating countdown to 59779
[14:43:07.769] [SEVERE ] updating countdown to 59779
[14:43:07.769] [SEVERE ] updating countdown to 59779
[14:43:07.769] [SEVERE ] updating countdown to 59779
[14:43:07.769] [SEVERE ] updating countdown to 59779
[14:43:07.770] [SEVERE ] updating countdown to 59778
[14:43:07.770] [SEVERE ] updating countdown to 59778
[14:43:07.770] [SEVERE ] updating countdown to 59778
[14:43:07.770] [SEVERE ] updating countdown to 59778
[14:43:07.770] [SEVERE ] updating countdown to 59778
[14:43:07.770] [SEVERE ] updating countdown to 59778
[14:43:07.771] [SEVERE ] updating countdown to 59777
[14:43:07.771] [SEVERE ] updating countdown to 59777
[14:43:07.771] [SEVERE ] updating countdown to 59777
[14:43:07.771] [SEVERE ] updating countdown to 59777
[14:43:07.771] [SEVERE ] updating countdown to 59777
[14:43:07.772] [SEVERE ] updating countdown to 59776
[14:43:07.772] [SEVERE ] updating countdown to 59776
[14:43:07.772] [SEVERE ] updating countdown to 59776
[14:43:07.772] [SEVERE ] updating countdown to 59776
[14:43:07.773] [SEVERE ] updating countdown to 59775
[14:43:07.773] [SEVERE ] updating countdown to 59775
[14:43:07.773] [SEVERE ] updating countdown to 59775
[14:43:07.773] [SEVERE ] updating countdown to 59775
[14:43:07.774] [SEVERE ] updating countdown to 59774
[14:43:07.774] [SEVERE ] updating countdown to 59774
[14:43:07.775] [SEVERE ] updating countdown to 59773
[14:43:07.775] [SEVERE ] updating countdown to 59773
[14:43:07.775] [SEVERE ] updating countdown to 59773
[14:43:07.775] [SEVERE ] updating countdown to 59773
[14:43:07.776] [SEVERE ] updating countdown to 59772
[14:43:07.776] [SEVERE ] updating countdown to 59772
[14:43:07.776] [SEVERE ] updating countdown to 59772
[14:43:07.776] [SEVERE ] updating countdown to 59772
[14:43:07.776] [SEVERE ] updating countdown to 59772
[14:43:07.777] [SEVERE ] updating countdown to 59771
[14:43:07.777] [SEVERE ] updating countdown to 59771
[14:43:07.778] [SEVERE ] updating countdown to 59770
[14:43:07.778] [SEVERE ] updating countdown to 59770
[14:43:07.779] [SEVERE ] updating countdown to 59769
[14:43:07.779] [SEVERE ] updating countdown to 59769
[14:43:07.780] [SEVERE ] updating countdown to 59768
[14:43:07.780] [SEVERE ] updating countdown to 59768
[14:43:07.780] [SEVERE ] updating countdown to 59768
[14:43:07.781] [SEVERE ] updating countdown to 59767
[14:43:07.781] [SEVERE ] updating countdown to 59767
[14:43:07.781] [SEVERE ] updating countdown to 59767
[14:43:07.781] [SEVERE ] updating countdown to 59767
[14:43:07.782] [SEVERE ] updating countdown to 59766
[14:43:07.782] [SEVERE ] updating countdown to 59766
[14:43:07.782] [SEVERE ] updating countdown to 59766
[14:43:07.782] [SEVERE ] updating countdown to 59766
[14:43:07.782] [SEVERE ] updating countdown to 59766
[14:43:07.783] [SEVERE ] updating countdown to 59765
[14:43:07.783] [SEVERE ] updating countdown to 59765
[14:43:07.783] [SEVERE ] updating countdown to 59765
[14:43:07.783] [SEVERE ] updating countdown to 59765
[14:43:07.783] [SEVERE ] updating countdown to 59765
[14:43:07.784] [SEVERE ] updating countdown to 59764
[14:43:07.784] [SEVERE ] updating countdown to 59764
[14:43:07.784] [SEVERE ] updating countdown to 59764
[14:43:07.784] [SEVERE ] updating countdown to 59764
[14:43:07.784] [SEVERE ] updating countdown to 59764
[14:43:07.785] [SEVERE ] updating countdown to 59763
[14:43:07.785] [SEVERE ] updating countdown to 59763
[14:43:07.785] [SEVERE ] updating countdown to 59763
[14:43:07.785] [SEVERE ] updating countdown to 59763
[14:43:07.785] [SEVERE ] updating countdown to 59763
[14:43:07.785] [SEVERE ] updating countdown to 59763
[14:43:07.786] [SEVERE ] updating countdown to 59762
[14:43:07.786] [SEVERE ] updating countdown to 59762
[14:43:07.786] [SEVERE ] updating countdown to 59762
[14:43:07.786] [SEVERE ] updating countdown to 59762
[14:43:07.786] [SEVERE ] updating countdown to 59762
[14:43:07.786] [SEVERE ] updating countdown to 59762
[14:43:07.787] [SEVERE ] updating countdown to 59761
[14:43:07.787] [SEVERE ] updating countdown to 59761
[14:43:07.787] [SEVERE ] updating countdown to 59761
[14:43:07.787] [SEVERE ] updating countdown to 59761
[14:43:07.787] [SEVERE ] updating countdown to 59761
[14:43:07.788] [SEVERE ] updating countdown to 59760
[14:43:07.788] [SEVERE ] updating countdown to 59760
[14:43:07.788] [SEVERE ] updating countdown to 59760
[14:43:07.788] [SEVERE ] updating countdown to 59760
[14:43:07.789] [SEVERE ] updating countdown to 59759
[14:43:07.789] [SEVERE ] updating countdown to 59759
[14:43:07.789] [SEVERE ] updating countdown to 59759
[14:43:07.789] [SEVERE ] updating countdown to 59759
[14:43:07.790] [SEVERE ] updating countdown to 59758
[14:43:07.791] [SEVERE ] updating countdown to 59757
[14:43:07.791] [SEVERE ] updating countdown to 59757
[14:43:07.791] [SEVERE ] updating countdown to 59757
[14:43:07.792] [SEVERE ] updating countdown to 59756
[14:43:07.792] [SEVERE ] updating countdown to 59756
[14:43:07.792] [SEVERE ] updating countdown to 59756
[14:43:07.792] [SEVERE ] updating countdown to 59756
[14:43:07.792] [SEVERE ] updating countdown to 59756
[14:43:07.792] [SEVERE ] updating countdown to 59756
[14:43:07.793] [SEVERE ] updating countdown to 59755
[14:43:07.793] [SEVERE ] updating countdown to 59755
[14:43:07.793] [SEVERE ] updating countdown to 59755
[14:43:07.793] [SEVERE ] updating countdown to 59755
[14:43:07.793] [SEVERE ] updating countdown to 59755
[14:43:07.794] [SEVERE ] updating countdown to 59754
[14:43:07.794] [SEVERE ] updating countdown to 59754
[14:43:07.795] [SEVERE ] updating countdown to 59753
[14:43:07.796] [SEVERE ] updating countdown to 59752
[14:43:07.796] [SEVERE ] updating countdown to 59752
[14:43:07.796] [SEVERE ] updating countdown to 59752
[14:43:07.797] [SEVERE ] updating countdown to 59751
[14:43:07.797] [SEVERE ] updating countdown to 59751
[14:43:07.797] [SEVERE ] updating countdown to 59751
[14:43:07.797] [SEVERE ] updating countdown to 59751
[14:43:07.798] [SEVERE ] updating countdown to 59750
[14:43:07.798] [SEVERE ] updating countdown to 59750
[14:43:07.798] [SEVERE ] updating countdown to 59750
[14:43:07.798] [SEVERE ] updating countdown to 59750
[14:43:07.798] [SEVERE ] updating countdown to 59750
[14:43:07.798] [SEVERE ] updating countdown to 59750
[14:43:07.799] [SEVERE ] updating countdown to 59749
[14:43:07.799] [SEVERE ] updating countdown to 59749
[14:43:07.799] [SEVERE ] updating countdown to 59749
[14:43:07.799] [SEVERE ] updating countdown to 59749
[14:43:07.799] [SEVERE ] updating countdown to 59749
[14:43:07.799] [SEVERE ] updating countdown to 59749
[14:43:07.800] [SEVERE ] updating countdown to 59748
[14:43:07.800] [SEVERE ] updating countdown to 59748
[14:43:07.800] [SEVERE ] updating countdown to 59748
[14:43:07.800] [SEVERE ] updating countdown to 59748
[14:43:07.800] [SEVERE ] updating countdown to 59748
[14:43:07.800] [SEVERE ] updating countdown to 59748
[14:43:07.801] [SEVERE ] updating countdown to 59747
[14:43:07.801] [SEVERE ] updating countdown to 59747
[14:43:07.801] [SEVERE ] updating countdown to 59747
[14:43:07.801] [SEVERE ] updating countdown to 59747
[14:43:07.801] [SEVERE ] updating countdown to 59747
[14:43:07.802] [SEVERE ] updating countdown to 59746
[14:43:07.802] [SEVERE ] updating countdown to 59746
[14:43:07.802] [SEVERE ] updating countdown to 59746
[14:43:07.802] [SEVERE ] updating countdown to 59746
[14:43:07.802] [SEVERE ] updating countdown to 59746
[14:43:07.802] [SEVERE ] updating countdown to 59746
[14:43:07.803] [SEVERE ] updating countdown to 59745
[14:43:07.803] [SEVERE ] updating countdown to 59745
[14:43:07.803] [SEVERE ] updating countdown to 59745
[14:43:07.803] [SEVERE ] updating countdown to 59745
[14:43:07.803] [SEVERE ] updating countdown to 59745
[14:43:07.804] [SEVERE ] updating countdown to 59744
[14:43:07.804] [SEVERE ] updating countdown to 59744
[14:43:07.804] [SEVERE ] updating countdown to 59744
[14:43:07.804] [SEVERE ] updating countdown to 59744
[14:43:07.804] [SEVERE ] updating countdown to 59744
[14:43:07.805] [SEVERE ] updating countdown to 59743
[14:43:07.805] [SEVERE ] updating countdown to 59743
[14:43:07.805] [SEVERE ] updating countdown to 59743
[14:43:07.805] [SEVERE ] updating countdown to 59743
[14:43:07.806] [SEVERE ] updating countdown to 59742
[14:43:07.806] [SEVERE ] updating countdown to 59742
[14:43:07.806] [SEVERE ] updating countdown to 59742
[14:43:07.806] [SEVERE ] updating countdown to 59742
[14:43:07.807] [SEVERE ] updating countdown to 59741
[14:43:07.807] [SEVERE ] updating countdown to 59741
[14:43:07.808] [SEVERE ] updating countdown to 59740
[14:43:07.808] [SEVERE ] updating countdown to 59740
[14:43:07.808] [SEVERE ] updating countdown to 59740
[14:43:07.809] [SEVERE ] updating countdown to 59739
[14:43:07.809] [SEVERE ] updating countdown to 59739
[14:43:07.809] [SEVERE ] updating countdown to 59739
